gvkey,month_year,asset_return_monthly,asset_value,asset_volatility,garch_volatility,garch_omega,garch_alpha,garch_beta
14140,2013-10,0.011072593489165977,1071083124998.5779,0.03532750527376686,0.2645829377240518,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2013-11,0.00017046186521796643,1071265719388.1167,0.03529159403070659,0.24983468302181358,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2013-12,0.029979127145065666,1103867576504.2036,0.004199158298727273,0.23645492881220298,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-01,0.08820636307733913,1205659059678.2563,0.03328972792155718,0.22481033299433253,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-02,0.0024709861458770306,1208641910284.9175,0.0331847677807974,0.21693469828170828,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-03,0.005109612613778386,1214833406838.9963,0.033142697297098365,0.2069211608021282,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-04,0.005622225238937234,1221682710000.7195,0.033074461722257045,0.1979977307378257,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-05,0.00493401816840846,1227725409824.3633,0.033069919371686775,0.19005958648316504,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-06,0.002293360905788938,1230544258365.341,0.033012448812545774,0.1830107104588952,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-07,-0.0009645611529171667,1229357895428.558,0.03303134240989572,0.17675653863779153,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-08,0.002675475370368321,1232651416101.2349,0.03301099092018087,0.17122469263035583,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-09,0.001210038424002747,1234143874461.9963,0.03303290730579402,0.16638062674909093,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-10,-0.005991124639773373,1226772069438.0637,0.03307926139137208,0.1621247384207252,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-11,0.006075755489905218,1234248325527.106,0.0331137401841264,0.1583846865844025,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2014-12,0.02125561162820441,1260763831936.892,0.0043392505483016075,0.15518440669226918,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-01,0.04434198484428414,1317926591916.5388,0.015364314853889787,0.15267910080514022,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-02,0.006913005374726446,1327068989843.6577,0.015396600347147711,0.15136604327869593,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-03,0.0059723842185310065,1335018470783.354,0.015407985751091244,0.14909959470947234,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-04,-0.0010400338342475004,1333630728179.1147,0.015434438370806556,0.14712771500338287,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-05,-0.003339122212060955,1329184998739.6504,0.015460341961497712,0.14536947719111973,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-06,-0.0026953513656109026,1325607202013.8267,0.015595410679016401,0.14384541537175377,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-07,0.000176525742650977,1325841226464.688,0.01562964119250934,0.14253405543698133,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-08,-0.010230578035751217,1312346252729.0444,0.015764492334094573,0.14141796200864623,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-09,-0.009387026066793777,1300084863272.753,0.01584110721326056,0.14045587864140915,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-10,0.005649923760517749,1307451033186.6501,0.015814419153174563,0.13962599928106262,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-11,0.0012600684177427204,1309099549344.765,0.015804567303859512,0.1389689334598925,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2015-12,-0.001990494456046515,1306496385600.3745,0.006181701573527277,0.1383651325988318,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-01,-0.010664939912959784,1292636717781.0925,0.005391313385907825,0.1378308719151915,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-02,-0.0016059108309149578,1290562524406.1426,0.005695877924015437,0.13738297694195342,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-03,0.0014087024464007516,1292381824116.6252,0.005740350974358705,0.13699173009825427,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-04,0.006112729120532746,1300305998619.6858,0.00586079149842572,0.13667401113663777,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-05,-0.001430870877470484,1298446759117.5056,0.005895587182144324,0.13644838826818828,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-06,-0.009761096588436555,1285834151470.4563,0.00636066954012586,0.13619336739583907,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-07,0.004499444406690918,1291632726150.753,0.006296533050343633,0.13597805189125048,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-08,0.0025319739442469093,1294907250314.4495,0.006083473199194912,0.13583545071780592,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-09,-0.0007304600522230194,1293961717675.7136,0.005994298217657647,0.13569488779962227,26.653962297080653,0.14701427933556727,0.8529857206644329
14140,2016-10,0.006648515195387246,1302593303638.18,0.00590012351958919,0.1355529071062925,26.653962297080653,0.14701427933556727,0.8529857206644329
