gvkey,month_year,asset_return_monthly,asset_value,asset_volatility_monthly,asset_volatility,regime_0_prob,regime_1_prob,sigma2_0,sigma2_1
14140,2013-05,0.0011402146686369935,1047065199609.123,0.035768951327664236,0.1239072820659454,0.9995079152908956,0.0004920847091052542,3.633819640858536e-05,0.2579400440416646
14140,2013-06,-0.011890875417183045,1034688409036.4861,0.03567039314087653,0.12356586649190905,0.996401754587748,0.0035982454122527718,3.633819640858536e-05,0.2579400440416646
14140,2013-07,0.01420488716513501,1049490926279.4867,0.03551310458954983,0.12302100296721556,0.9925152794317813,0.007484720568219387,3.633819640858536e-05,0.2579400440416646
14140,2013-08,-0.003073509907537251,1046270257433.8263,0.03537009827033288,0.12252561454584121,0.999372369877933,0.0006276301220676283,3.633819640858536e-05,0.2579400440416646
14140,2013-09,0.012366104764334845,1059288873936.0972,0.035320625506254574,0.12235423586389224,0.9961785000741813,0.003821499925819264,3.633819640858536e-05,0.2579400440416646
14140,2013-10,0.011072593489165977,1071083124998.5779,0.03532750527376686,0.12237806807764331,0.9969578962407495,0.003042103759251096,3.633819640858536e-05,0.2579400440416646
14140,2013-11,0.00017046186521796643,1071265719388.1167,0.03529159403070659,0.12225366788255665,0.9898821848386634,0.010117815161337319,3.633819640858536e-05,0.2579400440416646
14140,2013-12,0.029979127145065666,1103867576504.2036,0.004199158298727273,0.01454631104484025,0.0004464435965172028,0.9995535564034834,3.633819640858536e-05,0.2579400440416646
14140,2014-01,0.08820636307733913,1205659059678.2563,0.03328972792155718,0.11531900026056263,3.6194376057112665e-45,1.0000000000000007,3.633819640858536e-05,0.2579400440416646
14140,2014-02,0.0024709861458770306,1208641910284.9175,0.0331847677807974,0.1149554076674316,0.9894367787952999,0.01056322120470078,3.633819640858536e-05,0.2579400440416646
14140,2014-03,0.005109612613778386,1214833406838.9963,0.033142697297098365,0.11480967123690014,0.9992229358397883,0.0007770641602125026,3.633819640858536e-05,0.2579400440416646
14140,2014-04,0.005622225238937234,1221682710000.7195,0.033074461722257045,0.11457329627188247,0.9993025808370298,0.0006974191629709518,3.633819640858536e-05,0.2579400440416646
14140,2014-05,0.00493401816840846,1227725409824.3633,0.033069919371686775,0.11455756110793547,0.9993713723302433,0.0006286276697571935,3.633819640858536e-05,0.2579400440416646
14140,2014-06,0.002293360905788938,1230544258365.341,0.033012448812545774,0.11435847725119226,0.9995162960459686,0.00048370395403207815,3.633819640858536e-05,0.2579400440416646
14140,2014-07,-0.0009645611529171667,1229357895428.558,0.03303134240989572,0.11442392659228796,0.9995439682713989,0.0004560317286017185,3.633819640858536e-05,0.2579400440416646
14140,2014-08,0.002675475370368321,1232651416101.2349,0.03301099092018087,0.11435342696389632,0.9995053548350593,0.0004946451649413395,3.633819640858536e-05,0.2579400440416646
14140,2014-09,0.001210038424002747,1234143874461.9963,0.03303290730579402,0.1144293475506968,0.9995371935404384,0.00046280645956247105,3.633819640858536e-05,0.2579400440416646
14140,2014-10,-0.005991124639773373,1226772069438.0637,0.03307926139137208,0.11458992281341597,0.9990639728518714,0.0009360271481293587,3.633819640858536e-05,0.2579400440416646
14140,2014-11,0.006075755489905218,1234248325527.106,0.0331137401841264,0.11470936085508421,0.9865843241813748,0.013415675818626053,3.633819640858536e-05,0.2579400440416646
14140,2014-12,0.02125561162820441,1260763831936.892,0.0043392505483016075,0.015031604832858985,0.1710808261976783,0.8289191738023223,3.633819640858536e-05,0.2579400440416646
