gvkey,month_year,asset_value,liabilities_total,risk_free_rate,log_asset_debt_ratio,merton_pd_garch,d2_garch,volatility_garch,merton_pd_regime,d2_regime,volatility_regime,merton_pd_msgarch,d2_msgarch,volatility_msgarch
132740,2025-01,54946093064.81543,13419.0,0.025221,15.225191523345996,0.0,65.80299606517104,0.2313519379675036,0.0,56.39896994458175,0.2697571970836745,0.0,65.00136548781703,0.2341949093119493
132740,2025-02,59473120318.63939,13419.0,0.02407,15.304363395972441,0.0,67.17079166869982,0.2278145497659891,0.0,55.27096975605922,0.2766401346206658,0.0,68.31940342802493,0.2239970679613298
132740,2025-03,52794457887.41803,13419.0,0.023984000000000002,15.18524516579509,0.0,65.37067659012344,0.2322487728670653,0.0,53.45932440945854,0.28374793151690464,0.0,53.55418428520984,0.2832479788367688
132740,2025-04,50862617593.9307,13419.0,0.021424,15.147967170167261,0.0,57.26734708205801,0.2642774748518409,0.0,54.134163811290136,0.27949691731669335,0.0,60.545034623084526,0.2500309649287707
132740,2025-05,57903161280.66579,13419.0,0.020804,15.277610926909162,0.0,59.53337774116629,0.2564198427544319,0.0,55.336346073245394,0.27577514678899573,0.0,51.20037876559007,0.2979281540913271
132740,2025-06,60305990854.7815,13419.0,0.020809,15.31827039446919,0.0,55.61299051673333,0.2751376770361378,0.0,59.62573210900022,0.2567034487090055,0.0,64.70746595050507,0.2366200660423596
132740,2025-07,58373464090.20769,13419.0,0.020791,15.285700349399853,0.0,58.27887527460683,0.2620530232257815,0.0,62.344147271066,0.24503455499053683,0.0,54.70696673648816,0.2790786951122262
132740,2025-08,58793315480.67337,13419.0,0.021139,15.292867110986238,0.0,60.25763057375222,0.2536085028422269,0.0,65.26687706261603,0.2342164681686827,0.0,70.4117828766989,0.2171572264724126
132740,2025-09,56487328939.13652,13419.0,0.021714999999999998,15.252855291282387,0.0,62.95470507708982,0.2421621864535805,0.0,66.63000401716985,0.2288516110162723,0.0,62.28763224351166,0.2447455386062863
132740,2025-10,57947886168.36378,13419.0,0.021873,15.278383037147346,0.0,63.89392312477441,0.2390163396605318,0.0,68.55286016042258,0.22282702806538823,0.0,71.77028413839155,0.2128680389044399
132740,2025-11,60568902221.97549,13419.0,0.022168999999999998,15.322620541552809,0.0,66.46973365287006,0.2304542851454684,0.0,69.23501205346602,0.22127976467447805,0.0,62.52373064487197,0.2449436507956732
132740,2025-12,59883249351.93324,13419.0,0.02267,15.311235767318964,0.0,67.85339016190208,0.2256107708227473,0.0,68.62122680502738,0.22309452768419563,0.0,73.83729291023113,0.2073803340064073
201794,2010-08,148247984707.23746,114507.0,0.01421,14.073761045372574,0.0,220.3729416363151,0.0639185924893896,0.0,196.20454211925997,0.07178933799751648,0.0,156.78271709307435,0.0898309233894264
201794,2010-09,149659054820.61243,114507.0,0.014205,14.083234340588685,0.0,219.0074840600495,0.0643602125407036,0.0,191.47225315311886,0.0736123888270267,0.0,165.9059013721756,0.0849507516545102
201794,2010-10,151384677189.07675,114507.0,0.014954,14.094698729879248,0.0,217.71311038638427,0.0647988229147819,0.0,193.03340705305345,0.07308052302355818,0.0,177.76982761148003,0.0793526353658821
201794,2010-11,146796691611.14212,114507.0,0.015405,14.06392318068511,0.0,215.79384828244827,0.0652344843180498,0.0,136.83537715926627,0.10285380155788597,0.0,121.63826732102413,0.115692504610687
201794,2010-12,147941333304.57858,114507.0,0.015261,14.071690400055024,0.0,214.48734533557575,0.0656672554914454,0.0,197.00665910452847,0.07149197855836427,0.0,195.12032225203217,0.0721828769737194
201794,2011-01,152402988666.00818,115365.0,0.0155,14.093937796516752,0.0,213.43195851691786,0.0660971931058314,0.0,151.01175006801412,0.09340382885796177,0.0,152.9515156637696,0.0922199788152317
201794,2011-02,154008192391.6623,115365.0,0.01714,14.104415341134304,0.0,212.2432181833964,0.0665243521902161,0.0,192.92438819818918,0.07318347650279244,0.0,196.5657418193169,0.0718282624470208
201794,2011-03,154992616185.62927,115365.0,0.019240999999999998,14.110787021059622,0.0,211.0237963380407,0.0669487858538217,0.0,194.4054310862986,0.07266971657255275,0.0,199.985449383007,0.070642803572947
201794,2011-04,158251628777.3915,115365.0,0.020856,14.13159589619064,0.0,210.0351476520448,0.0673705456404022,0.0,176.4874894316672,0.0801713380366696,0.0,184.10566867389684,0.0768553115645535
201794,2011-05,157806030751.69626,115365.0,0.021471,14.128776168160002,0.0,208.70358348485593,0.0677896814777461,0.0,195.35087852772665,0.07242160787881032,0.0,201.42474146808908,0.0702385433812917
201794,2011-06,155270511629.87042,115365.0,0.021440999999999998,14.112578374872822,0.0,207.1906173993207,0.0682062417041451,0.0,182.25064455774856,0.07753615073256989,0.0,185.99503322116783,0.0759758632488385
